TransactionNo,Items,DateTime,Daypart,DayType,SoldItems
7276,Truffles,2/26/2017 16:23,Afternoon,Weekend,129
7277,Coffee,2/27/2017 9:02,Morning,Weekday,121
7278,Coffee,2/27/2017 9:32,Morning,Weekday,135
7278,Pastry,2/27/2017 9:32,Morning,Weekday,148
7279,Coffee,2/27/2017 9:56,Morning,Weekday,148
7279,Coffee,2/27/2017 9:56,Morning,Weekday,136
7279,Medialuna,2/27/2017 9:56,Morning,Weekday,119
7280,Coffee,2/27/2017 10:00,Morning,Weekday,104
7280,Coffee,2/27/2017 10:00,Morning,Weekday,118
7281,Coffee,2/27/2017 10:02,Morning,Weekday,115
7281,Bread,2/27/2017 10:02,Morning,Weekday,126
7282,Coffee,2/27/2017 10:16,Morning,Weekday,141
7282,Medialuna,2/27/2017 10:16,Morning,Weekday,135
7283,Tea,2/27/2017 10:17,Morning,Weekday,125
7283,Pastry,2/27/2017 10:17,Morning,Weekday,149
7284,Farm House,2/27/2017 10:22,Morning,Weekday,170
7285,Coffee,2/27/2017 10:40,Morning,Weekday,170
7285,Jammie Dodgers,2/27/2017 10:40,Morning,Weekday,158
7285,Juice,2/27/2017 10:40,Morning,Weekday,133
7286,Bread,2/27/2017 10:54,Morning,Weekday,114
7286,Coffee,2/27/2017 10:54,Morning,Weekday,140
7286,Pastry,2/27/2017 10:54,Morning,Weekday,145
7286,Pastry,2/27/2017 10:54,Morning,Weekday,150
7287,Bread,2/27/2017 11:03,Morning,Weekday,178
7288,Bread,2/27/2017 11:05,Morning,Weekday,163
7288,Coffee,2/27/2017 11:05,Morning,Weekday,172
7289,Coffee,2/27/2017 11:14,Morning,Weekday,178
7290,Bread,2/27/2017 11:17,Morning,Weekday,199
7291,Bread,2/27/2017 11:28,Morning,Weekday,199
7291,Tea,2/27/2017 11:28,Morning,Weekday,184
7291,Tea,2/27/2017 11:28,Morning,Weekday,162
7291,Medialuna,2/27/2017 11:28,Morning,Weekday,146
7292,Coffee,2/27/2017 11:48,Morning,Weekday,166
7292,Coffee,2/27/2017 11:48,Morning,Weekday,171
7293,Coffee,2/27/2017 11:53,Morning,Weekday,180
7293,Spanish Brunch,2/27/2017 11:53,Morning,Weekday,193
7294,Sandwich,2/27/2017 12:18,Afternoon,Weekday,181
7294,Coke,2/27/2017 12:18,Afternoon,Weekday,183
7295,Soup,2/27/2017 12:35,Afternoon,Weekday,218
7296,Bread,2/27/2017 12:37,Afternoon,Weekday,230
7296,Soup,2/27/2017 12:37,Afternoon,Weekday,242
7297,Coffee,2/27/2017 12:41,Afternoon,Weekday,209
7297,Toast,2/27/2017 12:41,Afternoon,Weekday,191
7298,Granola,2/27/2017 12:49,Afternoon,Weekday,172
7298,Coffee,2/27/2017 12:49,Afternoon,Weekday,194
7299,Tea,2/27/2017 13:00,Afternoon,Weekday,196
7299,Tea,2/27/2017 13:00,Afternoon,Weekday,196
7299,Medialuna,2/27/2017 13:00,Afternoon,Weekday,236
7299,Jammie Dodgers,2/27/2017 13:00,Afternoon,Weekday,235
7300,Farm House,2/27/2017 13:04,Afternoon,Weekday,229
7301,Chicken Stew,2/27/2017 13:08,Afternoon,Weekday,243
7302,Coffee,2/27/2017 13:13,Afternoon,Weekday,264
7303,Tea,2/27/2017 13:32,Afternoon,Weekday,272
7303,Tea,2/27/2017 13:32,Afternoon,Weekday,237
7304,Bread,2/27/2017 13:49,Afternoon,Weekday,211
7304,Bread,2/27/2017 13:49,Afternoon,Weekday,180
7305,Coffee,2/27/2017 14:11,Afternoon,Weekday,201
7305,Coffee,2/27/2017 14:11,Afternoon,Weekday,204
7305,Pastry,2/27/2017 14:11,Afternoon,Weekday,188
7305,Pastry,2/27/2017 14:11,Afternoon,Weekday,235
7305,Soup,2/27/2017 14:11,Afternoon,Weekday,227
7305,Chicken Stew,2/27/2017 14:11,Afternoon,Weekday,234
7306,Coffee,2/27/2017 14:14,Afternoon,Weekday,264
7306,Coffee,2/27/2017 14:14,Afternoon,Weekday,302
7306,Jammie Dodgers,2/27/2017 14:14,Afternoon,Weekday,293
7306,Truffles,2/27/2017 14:14,Afternoon,Weekday,259
7307,Bread,2/27/2017 14:26,Afternoon,Weekday,229
7307,Bread,2/27/2017 14:26,Afternoon,Weekday,203
7307,Coffee,2/27/2017 14:26,Afternoon,Weekday,229
7308,Bread,2/27/2017 14:44,Afternoon,Weekday,242
7309,Bread,2/27/2017 15:19,Afternoon,Weekday,233
7309,Bread,2/27/2017 15:19,Afternoon,Weekday,267
7310,Coffee,2/27/2017 16:01,Afternoon,Weekday,269
7310,Tea,2/27/2017 16:01,Afternoon,Weekday,270
7310,Tiffin,2/27/2017 16:01,Afternoon,Weekday,315
7311,Bread,2/27/2017 16:02,Afternoon,Weekday,364
7313,Bread,2/27/2017 16:58,Afternoon,Weekday,112
7314,Bread,2/28/2017 8:38,Morning,Weekday,118
7315,Bread,2/28/2017 8:42,Morning,Weekday,132
7316,Bread,2/28/2017 8:48,Morning,Weekday,129
7317,Bread,2/28/2017 9:09,Morning,Weekday,121
7317,Pastry,2/28/2017 9:09,Morning,Weekday,135
7318,Juice,2/28/2017 9:30,Morning,Weekday,148
7318,Tea,2/28/2017 9:30,Morning,Weekday,148
7319,Farm House,2/28/2017 9:32,Morning,Weekday,136
7320,Coffee,2/28/2017 9:50,Morning,Weekday,119
7320,Tea,2/28/2017 9:50,Morning,Weekday,104
7320,Toast,2/28/2017 9:50,Morning,Weekday,118
7321,Baguette,2/28/2017 9:54,Morning,Weekday,115
7322,Baguette,2/28/2017 9:59,Morning,Weekday,126
7322,Pastry,2/28/2017 9:59,Morning,Weekday,141
7322,Cake,2/28/2017 9:59,Morning,Weekday,135
7322,Truffles,2/28/2017 9:59,Morning,Weekday,125
7322,Coffee,2/28/2017 9:59,Morning,Weekday,149
7323,Coffee,2/28/2017 10:08,Morning,Weekday,170
7324,Coke,2/28/2017 10:24,Morning,Weekday,170
7324,Bread,2/28/2017 10:24,Morning,Weekday,158
7325,Bread,2/28/2017 10:28,Morning,Weekday,133
7325,Cookies,2/28/2017 10:28,Morning,Weekday,114
7326,Bread,2/28/2017 10:34,Morning,Weekday,140
7326,Bread,2/28/2017 10:34,Morning,Weekday,145
7327,Pastry,2/28/2017 10:40,Morning,Weekday,150
7327,Coffee,2/28/2017 10:40,Morning,Weekday,178
7327,Coffee,2/28/2017 10:40,Morning,Weekday,163
7328,Bread,2/28/2017 10:41,Morning,Weekday,172
7329,Bread,2/28/2017 10:58,Morning,Weekday,178
7329,Bread,2/28/2017 10:58,Morning,Weekday,199
7329,Bread,2/28/2017 10:58,Morning,Weekday,199
7330,Coffee,2/28/2017 11:16,Morning,Weekday,184
7330,Coffee,2/28/2017 11:16,Morning,Weekday,162
7330,Bread,2/28/2017 11:16,Morning,Weekday,146
7331,Bread,2/28/2017 11:18,Morning,Weekday,166
7331,Bread,2/28/2017 11:18,Morning,Weekday,171
7331,Tea,2/28/2017 11:18,Morning,Weekday,180
7331,Pastry,2/28/2017 11:18,Morning,Weekday,193
7332,Coffee,2/28/2017 11:30,Morning,Weekday,181
7332,Bread,2/28/2017 11:30,Morning,Weekday,183
7333,Scandinavian,2/28/2017 11:37,Morning,Weekday,218
7334,Coffee,2/28/2017 11:40,Morning,Weekday,230
7334,Bread,2/28/2017 11:40,Morning,Weekday,242
7335,Coffee,2/28/2017 11:55,Morning,Weekday,209
7335,Coffee,2/28/2017 11:55,Morning,Weekday,191
7336,Bread,2/28/2017 11:55,Morning,Weekday,172
7337,Baguette,2/28/2017 12:08,Afternoon,Weekday,194
7338,Jammie Dodgers,2/28/2017 12:24,Afternoon,Weekday,196
7338,Bread,2/28/2017 12:24,Afternoon,Weekday,196
7339,Coffee,2/28/2017 12:35,Afternoon,Weekday,236
7340,Bread,2/28/2017 12:51,Afternoon,Weekday,235
7341,Mineral water,2/28/2017 13:26,Afternoon,Weekday,229
7341,Coffee,2/28/2017 13:26,Afternoon,Weekday,243
7341,Soup,2/28/2017 13:26,Afternoon,Weekday,264
7342,Bread,2/28/2017 13:32,Afternoon,Weekday,272
7342,Pastry,2/28/2017 13:32,Afternoon,Weekday,237
7343,Tea,2/28/2017 13:32,Afternoon,Weekday,211
7343,Cookies,2/28/2017 13:32,Afternoon,Weekday,180
7344,Coffee,2/28/2017 13:36,Afternoon,Weekday,201
7345,Coffee,2/28/2017 13:38,Afternoon,Weekday,204
7346,Coffee,2/28/2017 13:44,Afternoon,Weekday,188
7346,Coke,2/28/2017 13:44,Afternoon,Weekday,235
7346,Sandwich,2/28/2017 13:44,Afternoon,Weekday,227
7346,Soup,2/28/2017 13:44,Afternoon,Weekday,234
7347,Coffee,2/28/2017 14:02,Afternoon,Weekday,264
7347,Farm House,2/28/2017 14:02,Afternoon,Weekday,302
7348,Baguette,2/28/2017 14:17,Afternoon,Weekday,293
7348,Scandinavian,2/28/2017 14:17,Afternoon,Weekday,259
7348,Pastry,2/28/2017 14:17,Afternoon,Weekday,229
7349,Hot chocolate,2/28/2017 14:19,Afternoon,Weekday,203
7349,Tea,2/28/2017 14:19,Afternoon,Weekday,229
7349,Sandwich,2/28/2017 14:19,Afternoon,Weekday,242
7349,Sandwich,2/28/2017 14:19,Afternoon,Weekday,233
7350,Coffee,2/28/2017 14:20,Afternoon,Weekday,267
7351,Tea,2/28/2017 14:45,Afternoon,Weekday,269
7351,Cake,2/28/2017 14:45,Afternoon,Weekday,270
7352,Coffee,2/28/2017 15:07,Afternoon,Weekday,315
7352,Coffee,2/28/2017 15:07,Afternoon,Weekday,364
7352,Alfajores,2/28/2017 15:07,Afternoon,Weekday,347
7352,Pastry,2/28/2017 15:07,Afternoon,Weekday,312
7353,Coffee,2/28/2017 15:10,Afternoon,Weekday,274
7353,Hot chocolate,2/28/2017 15:10,Afternoon,Weekday,237
7354,Coffee,2/28/2017 15:26,Afternoon,Weekday,278
7354,Coffee,2/28/2017 15:26,Afternoon,Weekday,284
7354,Coffee,2/28/2017 15:26,Afternoon,Weekday,277
7355,Coffee,2/28/2017 15:34,Afternoon,Weekday,317
7355,Sandwich,2/28/2017 15:34,Afternoon,Weekday,313
7356,Tea,2/28/2017 15:57,Afternoon,Weekday,318
7356,Tea,2/28/2017 15:57,Afternoon,Weekday,374
7356,Bread,2/28/2017 15:57,Afternoon,Weekday,413
7356,Alfajores,2/28/2017 15:57,Afternoon,Weekday,405
7356,Bread,2/28/2017 15:57,Afternoon,Weekday,355
7356,Spanish Brunch,2/28/2017 15:57,Afternoon,Weekday,306
7357,Hot chocolate,2/28/2017 16:00,Afternoon,Weekday,271
7357,Coffee,2/28/2017 16:00,Afternoon,Weekday,306
7357,Coffee,2/28/2017 16:00,Afternoon,Weekday,315
7357,Cookies,2/28/2017 16:00,Afternoon,Weekday,301
7358,Coffee,2/28/2017 16:06,Afternoon,Weekday,356
7358,Cake,2/28/2017 16:06,Afternoon,Weekday,348
7359,Tea,2/28/2017 16:28,Afternoon,Weekday,355
7359,Cookies,2/28/2017 16:28,Afternoon,Weekday,422
7360,Smoothies,2/28/2017 16:34,Afternoon,Weekday,465
7360,Cake,2/28/2017 16:34,Afternoon,Weekday,467
7360,Coffee,2/28/2017 16:34,Afternoon,Weekday,404
7360,Bread,2/28/2017 16:34,Afternoon,Weekday,347
7361,Bread,2/28/2017 16:47,Afternoon,Weekday,305
7362,Bread,2/28/2017 16:59,Afternoon,Weekday,336
7363,Vegan Feast,2/28/2017 17:00,Evening,Weekday,340
7364,Coffee,2/28/2017 17:28,Evening,Weekday,318
7364,Coffee,2/28/2017 17:28,Evening,Weekday,362
7364,Cake,2/28/2017 17:28,Evening,Weekday,348
7364,Cake,2/28/2017 17:28,Evening,Weekday,363
7365,Hot chocolate,2/28/2017 17:30,Evening,Weekday,435
7365,Tea,2/28/2017 17:30,Evening,Weekday,491
7365,Pastry,2/28/2017 17:30,Evening,Weekday,505
7366,Cake,2/28/2017 17:31,Evening,Weekday,404
7366,Coffee,2/28/2017 17:31,Evening,Weekday,359
7366,Hot chocolate,2/28/2017 17:31,Evening,Weekday,310
7367,Bread,2/28/2017 17:33,Evening,Weekday,337
7367,Tea,2/28/2017 17:33,Evening,Weekday,360
7367,Coffee,2/28/2017 17:33,Evening,Weekday,342
7368,Coffee,1/3/2017 9:24,Morning,Weekday,406
7369,Coffee,1/3/2017 9:34,Morning,Weekday,396
7370,Coffee,1/3/2017 9:45,Morning,Weekday,420
7370,Tea,1/3/2017 9:45,Morning,Weekday,472
7370,Toast,1/3/2017 9:45,Morning,Weekday,548
7371,Coffee,1/3/2017 9:46,Morning,Weekday,559
7371,Coffee,1/3/2017 9:46,Morning,Weekday,463
7372,Bread,1/3/2017 9:54,Morning,Weekday,407
7373,Coffee,1/3/2017 9:57,Morning,Weekday,362
7373,Coffee,1/3/2017 9:57,Morning,Weekday,405
7373,Alfajores,1/3/2017 9:57,Morning,Weekday,417
7373,Pastry,1/3/2017 9:57,Morning,Weekday,391
7373,Pastry,1/3/2017 9:57,Morning,Weekday,419
7373,Juice,1/3/2017 9:57,Morning,Weekday,461
7374,Coffee,1/3/2017 10:09,Morning,Weekday,472
7374,Baguette,1/3/2017 10:09,Morning,Weekday,535
7375,Coffee,1/3/2017 10:27,Morning,Weekday,622
7375,Coffee,1/3/2017 10:27,Morning,Weekday,606
7375,Cake,1/3/2017 10:27,Morning,Weekday,508
7375,Pastry,1/3/2017 10:27,Morning,Weekday,461
7376,Tea,1/3/2017 10:28,Morning,Weekday,390
7376,Coffee,1/3/2017 10:28,Morning,Weekday,432
7377,Bread,1/3/2017 10:36,Morning,Weekday,112
7377,Pastry,1/3/2017 10:36,Morning,Weekday,118
7378,Bread,1/3/2017 10:37,Morning,Weekday,132
7378,Pastry,1/3/2017 10:37,Morning,Weekday,129
7379,Vegan mincepie,1/3/2017 11:10,Morning,Weekday,112
7379,Coffee,1/3/2017 11:10,Morning,Weekday,118
7379,Baguette,1/3/2017 11:10,Morning,Weekday,132
7380,Baguette,1/3/2017 11:20,Morning,Weekday,129
7381,Bread,1/3/2017 11:34,Morning,Weekday,121
7381,Coffee,1/3/2017 11:34,Morning,Weekday,135
7381,Tea,1/3/2017 11:34,Morning,Weekday,148
7382,Coffee,1/3/2017 11:35,Morning,Weekday,148
7382,Cake,1/3/2017 11:35,Morning,Weekday,136
7382,Cake,1/3/2017 11:35,Morning,Weekday,119
7382,Toast,1/3/2017 11:35,Morning,Weekday,104
7382,Juice,1/3/2017 11:35,Morning,Weekday,118
7383,Hot chocolate,1/3/2017 12:01,Afternoon,Weekday,115
7383,Truffles,1/3/2017 12:01,Afternoon,Weekday,126
7384,Coffee,1/3/2017 12:01,Afternoon,Weekday,141
7384,Toast,1/3/2017 12:01,Afternoon,Weekday,135
7385,Hot chocolate,1/3/2017 12:05,Afternoon,Weekday,125
7386,Bread,1/3/2017 12:06,Afternoon,Weekday,149
7387,Tea,1/3/2017 12:15,Afternoon,Weekday,170
7388,Chicken Stew,1/3/2017 12:45,Afternoon,Weekday,170
7389,Chicken Stew,1/3/2017 12:45,Afternoon,Weekday,158
7390,Soup,1/3/2017 12:53,Afternoon,Weekday,133
7390,Chicken Stew,1/3/2017 12:53,Afternoon,Weekday,114
7390,Tea,1/3/2017 12:53,Afternoon,Weekday,140
7390,Tea,1/3/2017 12:53,Afternoon,Weekday,145
7390,Bread,1/3/2017 12:53,Afternoon,Weekday,150
7391,Bread,1/3/2017 13:00,Afternoon,Weekday,178
7391,Pastry,1/3/2017 13:00,Afternoon,Weekday,163
7392,Mineral water,1/3/2017 13:12,Afternoon,Weekday,172
7392,Salad,1/3/2017 13:12,Afternoon,Weekday,178
7393,Duck egg,1/3/2017 13:20,Afternoon,Weekday,199
7393,Sandwich,1/3/2017 13:20,Afternoon,Weekday,199
7393,Soup,1/3/2017 13:20,Afternoon,Weekday,184
7393,Truffles,1/3/2017 13:20,Afternoon,Weekday,162
7393,Coffee,1/3/2017 13:20,Afternoon,Weekday,146
7394,Coffee,1/3/2017 14:48,Afternoon,Weekday,166
7394,Bread,1/3/2017 14:48,Afternoon,Weekday,171
7395,Hot chocolate,1/3/2017 14:51,Afternoon,Weekday,180
7395,Sandwich,1/3/2017 14:51,Afternoon,Weekday,193
7396,Bread,1/3/2017 14:52,Afternoon,Weekday,181
7397,Coffee,1/3/2017 15:08,Afternoon,Weekday,183
7397,Coffee,1/3/2017 15:08,Afternoon,Weekday,218
7397,Tea,1/3/2017 15:08,Afternoon,Weekday,230
7397,Tea,1/3/2017 15:08,Afternoon,Weekday,242
7397,Soup,1/3/2017 15:08,Afternoon,Weekday,209
7397,Chicken Stew,1/3/2017 15:08,Afternoon,Weekday,191
7397,Cake,1/3/2017 15:08,Afternoon,Weekday,172
7397,Cake,1/3/2017 15:08,Afternoon,Weekday,194
7398,Cookies,1/3/2017 15:12,Afternoon,Weekday,196
7398,Coffee,1/3/2017 15:12,Afternoon,Weekday,196
7399,Farm House,1/3/2017 15:26,Afternoon,Weekday,236
7400,Coffee,1/3/2017 15:41,Afternoon,Weekday,235
7400,Coffee,1/3/2017 15:41,Afternoon,Weekday,229
7400,Bread,1/3/2017 15:41,Afternoon,Weekday,243
7401,Tea,1/3/2017 15:58,Afternoon,Weekday,264
7401,Coke,1/3/2017 15:58,Afternoon,Weekday,272
7401,Truffles,1/3/2017 15:58,Afternoon,Weekday,237
7401,Bread,1/3/2017 15:58,Afternoon,Weekday,211
7402,Bread,1/3/2017 16:35,Afternoon,Weekday,180
7403,Cake,1/3/2017 16:53,Afternoon,Weekday,201
7403,Bread,1/3/2017 16:53,Afternoon,Weekday,204
7403,Tea,1/3/2017 16:53,Afternoon,Weekday,188
7404,Bread,1/3/2017 16:57,Afternoon,Weekday,235
7404,Smoothies,1/3/2017 16:57,Afternoon,Weekday,227
7405,Coffee,1/3/2017 17:07,Evening,Weekday,234
7406,Coffee,2/3/2017 8:33,Morning,Weekday,264
7406,Juice,2/3/2017 8:33,Morning,Weekday,302
7407,Coffee,2/3/2017 8:59,Morning,Weekday,293
7408,Bread,2/3/2017 9:16,Morning,Weekday,259
7409,Tea,2/3/2017 9:20,Morning,Weekday,229
7409,Toast,2/3/2017 9:20,Morning,Weekday,203
7409,Coffee,2/3/2017 9:20,Morning,Weekday,229
7410,Jam,2/3/2017 9:26,Morning,Weekday,242
7410,Bread,2/3/2017 9:26,Morning,Weekday,233
7411,Coffee,2/3/2017 9:28,Morning,Weekday,267
7411,Pastry,2/3/2017 9:28,Morning,Weekday,269
7412,Bread,2/3/2017 9:50,Morning,Weekday,270
7413,Bread,2/3/2017 9:58,Morning,Weekday,315
7414,Tea,2/3/2017 10:00,Morning,Weekday,364
7414,Cake,2/3/2017 10:00,Morning,Weekday,112
7415,Bread,2/3/2017 10:36,Morning,Weekday,118
7415,Hot chocolate,2/3/2017 10:36,Morning,Weekday,132
7416,Coffee,2/3/2017 11:04,Morning,Weekday,129
7416,Coffee,2/3/2017 11:04,Morning,Weekday,121
7416,Cake,2/3/2017 11:04,Morning,Weekday,135
7417,Bread,2/3/2017 11:11,Morning,Weekday,148
7417,Pastry,2/3/2017 11:11,Morning,Weekday,148
7417,Hot chocolate,2/3/2017 11:11,Morning,Weekday,136
7417,Coffee,2/3/2017 11:11,Morning,Weekday,119
7418,Hot chocolate,2/3/2017 11:12,Morning,Weekday,104
7418,Coffee,2/3/2017 11:12,Morning,Weekday,118
7418,Cake,2/3/2017 11:12,Morning,Weekday,115
7419,Coffee,2/3/2017 11:13,Morning,Weekday,126
7419,Toast,2/3/2017 11:13,Morning,Weekday,141
7420,Cake,2/3/2017 11:57,Morning,Weekday,135
7420,Coffee,2/3/2017 11:57,Morning,Weekday,125
7421,Pastry,2/3/2017 12:04,Afternoon,Weekday,149
7421,Pastry,2/3/2017 12:04,Afternoon,Weekday,170
7421,Bread,2/3/2017 12:04,Afternoon,Weekday,170
7423,Coffee,2/3/2017 12:07,Afternoon,Weekday,158
7423,Coffee,2/3/2017 12:07,Afternoon,Weekday,133
7423,Tea,2/3/2017 12:07,Afternoon,Weekday,114
7424,Coffee,2/3/2017 12:08,Afternoon,Weekday,140
7424,Coffee,2/3/2017 12:08,Afternoon,Weekday,145
7424,Baguette,2/3/2017 12:08,Afternoon,Weekday,150
7425,Coffee,2/3/2017 12:16,Afternoon,Weekday,178
7425,Coffee,2/3/2017 12:16,Afternoon,Weekday,163
7425,Pastry,2/3/2017 12:16,Afternoon,Weekday,172
7426,Bread,2/3/2017 12:22,Afternoon,Weekday,178
7426,Pastry,2/3/2017 12:22,Afternoon,Weekday,199
7427,Bread,2/3/2017 12:49,Afternoon,Weekday,199
7428,Coffee,2/3/2017 13:21,Afternoon,Weekday,184
7428,Coffee,2/3/2017 13:21,Afternoon,Weekday,162
7428,Cookies,2/3/2017 13:21,Afternoon,Weekday,146
7429,Coffee,2/3/2017 13:22,Afternoon,Weekday,166
7429,Sandwich,2/3/2017 13:22,Afternoon,Weekday,171
7430,Tea,2/3/2017 13:23,Afternoon,Weekday,180
7431,Bread,2/3/2017 13:39,Afternoon,Weekday,193
7432,Bread,2/3/2017 13:48,Afternoon,Weekday,181
7433,Tea,2/3/2017 13:53,Afternoon,Weekday,183
7433,Tea,2/3/2017 13:53,Afternoon,Weekday,218
7434,Bread,2/3/2017 14:10,Afternoon,Weekday,230
7435,Coffee,2/3/2017 14:36,Afternoon,Weekday,242
7435,Coffee,2/3/2017 14:36,Afternoon,Weekday,209
7436,Chicken Stew,2/3/2017 14:40,Afternoon,Weekday,191
7437,Coffee,2/3/2017 14:47,Afternoon,Weekday,172
7437,Sandwich,2/3/2017 14:47,Afternoon,Weekday,194
7438,Coffee,2/3/2017 15:26,Afternoon,Weekday,196
7438,Hot chocolate,2/3/2017 15:26,Afternoon,Weekday,196
7438,Bread,2/3/2017 15:26,Afternoon,Weekday,236
7438,Pastry,2/3/2017 15:26,Afternoon,Weekday,235
7439,Coffee,2/3/2017 15:44,Afternoon,Weekday,229
7439,Coffee,2/3/2017 15:44,Afternoon,Weekday,243
7439,Bread,2/3/2017 15:44,Afternoon,Weekday,264
7440,Coffee,2/3/2017 15:46,Afternoon,Weekday,272
7440,Coffee,2/3/2017 15:46,Afternoon,Weekday,237
7440,Coffee,2/3/2017 15:46,Afternoon,Weekday,211
7440,Bread,2/3/2017 15:46,Afternoon,Weekday,180
7441,Hot chocolate,2/3/2017 15:46,Afternoon,Weekday,201
7441,Pastry,2/3/2017 15:46,Afternoon,Weekday,204
7442,Coffee,2/3/2017 15:47,Afternoon,Weekday,188
7442,Hot chocolate,2/3/2017 15:47,Afternoon,Weekday,235
7443,Coffee,2/3/2017 15:51,Afternoon,Weekday,227
7443,Tea,2/3/2017 15:51,Afternoon,Weekday,234
7444,Tea,2/3/2017 16:03,Afternoon,Weekday,264
7444,Tea,2/3/2017 16:03,Afternoon,Weekday,302
7445,Coffee,2/3/2017 16:10,Afternoon,Weekday,293
7445,Cake,2/3/2017 16:10,Afternoon,Weekday,259
7446,Coffee,2/3/2017 16:21,Afternoon,Weekday,229
7446,Cake,2/3/2017 16:21,Afternoon,Weekday,203
7447,Muffin,2/3/2017 16:24,Afternoon,Weekday,229
7447,Bread,2/3/2017 16:24,Afternoon,Weekday,242
7448,Tea,2/3/2017 16:25,Afternoon,Weekday,233
7448,Tea,2/3/2017 16:25,Afternoon,Weekday,267
7448,Pastry,2/3/2017 16:25,Afternoon,Weekday,269
7449,Cake,2/3/2017 16:41,Afternoon,Weekday,270
7450,Bread,2/3/2017 16:54,Afternoon,Weekday,315
7451,Bread,2/3/2017 16:54,Afternoon,Weekday,364
7452,Bread,2/3/2017 16:54,Afternoon,Weekday,347
7453,Bread,3/3/2017 8:33,Morning,Weekday,312
7453,Pastry,3/3/2017 8:33,Morning,Weekday,274
7454,Bread,3/3/2017 8:57,Morning,Weekday,237
7454,Bread,3/3/2017 8:57,Morning,Weekday,278
7455,Coffee,3/3/2017 9:15,Morning,Weekday,284
7456,Coffee,3/3/2017 9:21,Morning,Weekday,277
7456,Coffee,3/3/2017 9:21,Morning,Weekday,317
7456,Toast,3/3/2017 9:21,Morning,Weekday,313
7457,Coffee,3/3/2017 9:22,Morning,Weekday,318
7457,Coffee,3/3/2017 9:22,Morning,Weekday,374
7458,Coffee,3/3/2017 9:34,Morning,Weekday,413
7458,Coffee,3/3/2017 9:34,Morning,Weekday,405
7459,Coffee,3/3/2017 9:43,Morning,Weekday,355
7459,Coffee,3/3/2017 9:43,Morning,Weekday,306
7459,Juice,3/3/2017 9:43,Morning,Weekday,271
7459,Cake,3/3/2017 9:43,Morning,Weekday,306
7459,Cookies,3/3/2017 9:43,Morning,Weekday,315
7460,Coffee,3/3/2017 9:47,Morning,Weekday,301
7461,Coffee,3/3/2017 9:50,Morning,Weekday,356
7461,Tiffin,3/3/2017 9:50,Morning,Weekday,348
7462,Bread,3/3/2017 9:51,Morning,Weekday,355
7463,Coffee,3/3/2017 10:00,Morning,Weekday,422
7464,Coffee,3/3/2017 10:16,Morning,Weekday,465
7464,Pastry,3/3/2017 10:16,Morning,Weekday,467
7464,Pastry,3/3/2017 10:16,Morning,Weekday,404
7465,Pastry,3/3/2017 10:22,Morning,Weekday,347
7465,Pastry,3/3/2017 10:22,Morning,Weekday,305
7465,Bread,3/3/2017 10:22,Morning,Weekday,336
7465,Sandwich,3/3/2017 10:22,Morning,Weekday,340
7465,Coffee,3/3/2017 10:22,Morning,Weekday,318
7466,Fudge,3/3/2017 10:26,Morning,Weekday,362
7467,Scandinavian,3/3/2017 10:27,Morning,Weekday,348
7468,Bread,3/3/2017 10:44,Morning,Weekday,363
7468,Hot chocolate,3/3/2017 10:44,Morning,Weekday,435
7469,Fudge,3/3/2017 10:48,Morning,Weekday,491
7469,Fudge,3/3/2017 10:48,Morning,Weekday,505
7469,Coffee,3/3/2017 10:48,Morning,Weekday,404
7469,Alfajores,3/3/2017 10:48,Morning,Weekday,359
7470,Coffee,3/3/2017 10:54,Morning,Weekday,310
7471,Coffee,3/3/2017 10:58,Morning,Weekday,337
7471,Coffee,3/3/2017 10:58,Morning,Weekday,360
7472,Tea,3/3/2017 10:58,Morning,Weekday,342
7473,Bread,3/3/2017 11:00,Morning,Weekday,406
7474,Bread,3/3/2017 11:05,Morning,Weekday,396
7475,Coffee,3/3/2017 11:07,Morning,Weekday,420
7475,Pastry,3/3/2017 11:07,Morning,Weekday,472
7476,Coffee,3/3/2017 11:21,Morning,Weekday,548
7476,Tea,3/3/2017 11:21,Morning,Weekday,559
7477,Sandwich,3/3/2017 11:21,Morning,Weekday,463
7478,Coffee,3/3/2017 11:26,Morning,Weekday,407
7478,Cake,3/3/2017 11:26,Morning,Weekday,362
7478,Tiffin,3/3/2017 11:26,Morning,Weekday,405
7479,Coffee,3/3/2017 11:36,Morning,Weekday,417
7480,Coffee,3/3/2017 11:40,Morning,Weekday,391
7480,Pastry,3/3/2017 11:40,Morning,Weekday,419
7480,Tea,3/3/2017 11:40,Morning,Weekday,461
7481,Coffee,3/3/2017 11:43,Morning,Weekday,472
7482,Coffee,3/3/2017 11:56,Morning,Weekday,535
7482,Coffee,3/3/2017 11:56,Morning,Weekday,622
7483,Chicken Stew,3/3/2017 11:59,Morning,Weekday,606
7483,Sandwich,3/3/2017 11:59,Morning,Weekday,508
7483,Mineral water,3/3/2017 11:59,Morning,Weekday,461
7484,Cookies,3/3/2017 12:15,Afternoon,Weekday,390
7484,Cake,3/3/2017 12:15,Afternoon,Weekday,432
7484,Bread,3/3/2017 12:15,Afternoon,Weekday,112
7485,Bread,3/3/2017 12:21,Afternoon,Weekday,118
7485,Pastry,3/3/2017 12:21,Afternoon,Weekday,132
7485,Coffee,3/3/2017 12:21,Afternoon,Weekday,129
7485,Eggs,3/3/2017 12:21,Afternoon,Weekday,112
